id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
b346f789-dd78-4686-9e19-65cb41234f03,SPY250804C00525000,SPY Aug 04 2025 525 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,525,100,100,,,,,True
50522127-243b-4f88-8a94-aa62d3cc65c7,SPY250804C00530000,SPY Aug 04 2025 530 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,530,100,100,,,92.84,2025-08-01,True
b03424be-9cd2-4529-8cbe-7727fb0affc6,SPY250804C00535000,SPY Aug 04 2025 535 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,535,100,100,,,,,True
3e8a5e61-5254-4fe4-b7e7-5dea8bd44505,SPY250804C00540000,SPY Aug 04 2025 540 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,540,100,100,,,,,True
f3cdad3e-89f7-4372-a580-9d02836e0e7f,SPY250804C00545000,SPY Aug 04 2025 545 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,545,100,100,,,77.29,2025-08-01,True
b9d7b899-79a1-4752-8366-1366ba32e417,SPY250804C00550000,SPY Aug 04 2025 550 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,550,100,100,,,71.8,2025-08-01,True
00a9a7c1-9c79-4bf7-b92c-a2b8d94d25c4,SPY250804C00555000,SPY Aug 04 2025 555 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,555,100,100,30,2025-07-31,66.85,2025-08-01,True
02f85085-c652-4966-9b06-3f9454701cda,SPY250804C00560000,SPY Aug 04 2025 560 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,560,100,100,,,62.34,2025-08-01,True
75ff8794-773a-4b0f-9094-512babc78d6a,SPY250804C00565000,SPY Aug 04 2025 565 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,565,100,100,1,2025-07-31,75.04,2025-07-31,True
09cbc412-c780-4028-9b45-59d654ebc9fb,SPY250804C00570000,SPY Aug 04 2025 570 Call,active,True,2025-08-04,SPY,SPY,b28f4066-5c6d-479b-a2af-85dc1a8f16fb,call,american,570,100,100,4,2025-07-31,51.06,2025-08-01,True
