id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
93236e42-c7ce-4929-9d67-9e72796585a8,RIOT250808C00013000,RIOT Aug 08 2025 13 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,13,100,100,1976,2025-07-31,0.09,2025-08-01,True
553de1ff-21f0-405c-b8d7-584fbb59ade4,RIOT250808C00013500,RIOT Aug 08 2025 13.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,13.5,100,100,2844,2025-07-31,0.06,2025-08-01,True
d38a7efe-2954-4f82-a5c5-239f56704be7,RIOT250808C00014000,RIOT Aug 08 2025 14 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,14,100,100,7882,2025-07-31,0.04,2025-08-01,True
ad382ed2-2911-4902-acd3-1f3eade3d0bf,RIOT250808C00014500,RIOT Aug 08 2025 14.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,14.5,100,100,2492,2025-07-31,0.04,2025-08-01,True
c6f68159-32b1-432c-9bf3-33336e9c53d2,RIOT250808C00015000,RIOT Aug 08 2025 15 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,15,100,100,5806,2025-07-31,0.03,2025-08-01,True
c4f5a144-d45a-4fce-bc4b-daf087d6b5f5,RIOT250808C00015500,RIOT Aug 08 2025 15.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,15.5,100,100,1564,2025-07-31,0.02,2025-08-01,True
0d5e5bd0-1efd-4563-a97c-b08451415cca,RIOT250808C00016000,RIOT Aug 08 2025 16 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,16,100,100,4265,2025-07-31,0.02,2025-08-01,True
74dd8fba-56bf-4813-8736-5c974a50c3a3,RIOT250808C00016500,RIOT Aug 08 2025 16.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,16.5,100,100,113,2025-07-31,0.01,2025-08-01,True
fad58d28-18c8-4c71-969a-40d379241a9d,RIOT250808C00017000,RIOT Aug 08 2025 17 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,17,100,100,2767,2025-07-31,0.01,2025-08-01,True
351f8e41-8f13-4333-95cc-570a5c98603f,RIOT250808C00017500,RIOT Aug 08 2025 17.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,17.5,100,100,114,2025-07-31,0.02,2025-08-01,True
29489950-6177-4e52-a026-3d473743e135,RIOT250808C00018000,RIOT Aug 08 2025 18 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,18,100,100,1566,2025-07-31,0.02,2025-08-01,True
48243480-8924-4279-b842-202b9ce8fd90,RIOT250808C00018500,RIOT Aug 08 2025 18.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,18.5,100,100,30,2025-07-31,0.01,2025-08-01,True
905f9c3f-bd4b-4073-bd7d-217d614cb5b6,RIOT250808C00019000,RIOT Aug 08 2025 19 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,19,100,100,79,2025-07-31,0.01,2025-08-01,True
40aba7bf-06bd-4681-b2ae-7c3d17a08c04,RIOT250808C00019500,RIOT Aug 08 2025 19.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,19.5,100,100,2,2025-07-31,0.01,2025-08-01,True
e001e03a-1a0e-41d5-b9e8-98be6b46e3f3,RIOT250808C00020000,RIOT Aug 08 2025 20 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,20,100,100,1093,2025-07-31,0.01,2025-08-01,True
67cf55b1-ea1f-4a24-9d4d-dd768c6d74be,RIOT250808C00020500,RIOT Aug 08 2025 20.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,20.5,100,100,16,2025-07-31,0.07,2025-07-31,True
159bbc4b-a47c-4d51-9465-6767346e3f04,RIOT250808C00021000,RIOT Aug 08 2025 21 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,21,100,100,79,2025-07-31,0.01,2025-08-01,True
3a0078f2-e598-4f8e-9106-c94ad8da43ca,RIOT250808C00021500,RIOT Aug 08 2025 21.5 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,21.5,100,100,73,2025-07-31,0.01,2025-07-30,True
6220b2c6-25d2-4097-9096-17673014a49d,RIOT250808C00022000,RIOT Aug 08 2025 22 Call,active,True,2025-08-08,RIOT,RIOT,a2066a09-3c46-4b9c-969a-0a8c62c38080,call,american,22,100,100,5,2025-07-31,0.01,2025-07-30,True
