Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.18149973452091217,0.1844035516095328,0.18149973452091217,0.18149973452091217,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.18149962663636937,0.18295153431765646,0.18004773557186127,0.18004773557186127,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18440355360507965,0.18730791907916297,0.18440355360507965,0.18440355360507965,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.1844035830322192,0.1865814296030046,0.18367762863636017,0.18367762863636017,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.18004776078567908,0.18004776078567908,0.1771433800458908,0.1771433800458908,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.17641755796731026,0.17641755796731026,0.1735137403011322,0.1735137403011322,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.17423975467681885,0.17714355672545706,0.17423975467681885,0.17423975467681885,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.17423966430745394,0.1756915728871399,0.17278775572776794,0.17278775572776794,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.1698839768029515,0.1698839768029515,0.1669796109199524,0.1669796109199524,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.1735137403011322,0.17641755796731026,0.1735137403011322,0.1735137403011322,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.17932187020778656,0.1822256703863031,0.17932187020778656,0.17932187020778656,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.18004773557186127,0.18295153431765646,0.18004773557186127,0.18004773557186127,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.18149973452091217,0.1844035516095328,0.18149973452091217,0.18149973452091217,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.18077388068719427,0.18077388068719427,0.177869513630867,0.177869513630867,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.17641755796731026,0.17641755796731026,0.1735137403011322,0.1735137403011322,13478400,0.0,0.0
1980-04-08 00:00:00-05:00,0.17423975467681885,0.17714355672545706,0.17423975467681885,0.17423975467681885,29184000,0.0,0.0
1980-04-09 00:00:00-05:00,0.17351369164983513,0.17351369164983513,0.17060989141464233,0.17060989141464233,11558400,0.0,0.0
1980-04-10 00:00:00-05:00,0.1706098758893735,0.1727877217133902,0.16988392174243927,0.16988392174243927,14784000,0.0,0.0
1980-04-11 00:00:00-05:00,0.16988392174243927,0.1727877217133902,0.16988392174243927,0.16988392174243927,9523200,0.0,0.0
1980-04-14 00:00:00-05:00,0.171335831284523,0.1742396312766287,0.171335831284523,0.171335831284523,8025600,0.0,0.0
1980-04-15 00:00:00-05:00,0.1713358432074225,0.17206178079337578,0.16915741562843323,0.16915741562843323,10598400,0.0,0.0
1980-04-16 00:00:00-05:00,0.16552765253295768,0.16552765253295768,0.16262385249137878,0.16262385249137878,10752000,0.0,0.0
1980-04-17 00:00:00-05:00,0.16262384872492205,0.16262384872492205,0.15971946716308594,0.15971946716308594,17702400,0.0,0.0
1980-04-18 00:00:00-05:00,0.1618979275226593,0.16480172808789523,0.1618979275226593,0.1618979275226593,18739200,0.0,0.0
1980-04-21 00:00:00-05:00,0.16189780498970388,0.16334969586505813,0.16044533252716064,0.16044533252716064,9043200,0.0,0.0
1980-04-22 00:00:00-05:00,0.16770552098751068,0.17060988610305766,0.16770552098751068,0.16770552098751068,20428800,0.0,0.0
1980-04-23 00:00:00-05:00,0.177869513630867,0.18077388068719427,0.177869513630867,0.177869513630867,14822400,0.0,0.0
1980-04-24 00:00:00-05:00,0.17859596014022827,0.18149976103627738,0.17859596014022827,0.17859596014022827,8832000,0.0,0.0
1980-04-25 00:00:00-05:00,0.17859581917722853,0.17859581917722853,0.17569145560264587,0.17569145560264587,7104000,0.0,0.0
1980-04-28 00:00:00-04:00,0.1756916640095369,0.17714355672545706,0.17423975467681885,0.17423975467681885,6931200,0.0,0.0
