Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-01 00:00:00-05:00,646.0,667.0,571.2000122070312,602.2000122070312,259018,0.0,0.0
2021-03-02 00:00:00-05:00,625.2000122070312,631.0,560.0,570.0,156127,0.0,0.0
2021-03-03 00:00:00-05:00,596.4000244140625,619.4000244140625,560.2000122070312,566.5999755859375,169458,0.0,0.0
2021-03-04 00:00:00-05:00,560.0,562.0,440.20001220703125,484.20001220703125,388106,0.0,0.0
2021-03-05 00:00:00-05:00,497.79998779296875,531.0,390.0,522.5999755859375,344947,0.0,0.0
2021-03-08 00:00:00-05:00,560.0,583.0,502.3999938964844,513.5999755859375,234936,0.0,0.0
2021-03-09 00:00:00-05:00,556.7999877929688,600.0,536.2000122070312,569.5999755859375,366448,0.0,0.0
2021-03-10 00:00:00-05:00,601.5999755859375,610.7999877929688,555.0,572.5999755859375,227570,0.0,0.0
2021-03-11 00:00:00-05:00,593.4000244140625,630.5999755859375,574.4000244140625,608.5999755859375,258515,0.0,0.0
2021-03-12 00:00:00-05:00,528.2000122070312,569.0,516.7999877929688,556.7999877929688,519837,0.0,0.0
2021-03-15 00:00:00-04:00,551.0,551.0,504.0,518.2000122070312,471594,0.0,0.0
2021-03-16 00:00:00-04:00,518.7999877929688,520.0,477.20001220703125,494.0,401669,0.0,0.0
2021-03-17 00:00:00-04:00,474.3999938964844,493.0,460.55999755859375,480.20001220703125,271558,0.0,0.0
2021-03-18 00:00:00-04:00,489.79998779296875,502.77398681640625,472.0,480.0,197798,0.0,0.0
2021-03-19 00:00:00-04:00,490.0,491.20001220703125,468.6000061035156,470.20001220703125,239880,0.0,0.0
2021-03-22 00:00:00-04:00,478.79998779296875,500.0,470.6000061035156,494.3999938964844,205392,0.0,0.0
2021-03-23 00:00:00-04:00,494.0,495.6000061035156,452.20001220703125,458.6000061035156,228004,0.0,0.0
2021-03-24 00:00:00-04:00,469.20001220703125,470.79998779296875,411.0,413.79998779296875,375293,0.0,0.0
2021-03-25 00:00:00-04:00,400.0,451.79998779296875,391.79998779296875,404.20001220703125,322301,0.0,0.0
2021-03-26 00:00:00-04:00,409.20001220703125,431.3999938964844,400.3999938964844,409.6000061035156,218581,0.0,0.0
2021-03-29 00:00:00-04:00,426.0,440.20001220703125,410.6000061035156,418.3999938964844,190964,0.0,0.0
2021-03-30 00:00:00-04:00,421.79998779296875,458.20001220703125,416.0,449.20001220703125,342039,0.0,0.0
2021-03-31 00:00:00-04:00,490.79998779296875,556.0,472.0,534.0,919259,0.0,0.0
2021-04-01 00:00:00-04:00,600.0,616.4000244140625,548.2000122070312,596.7999877929688,887691,0.0,0.0
2021-04-05 00:00:00-04:00,645.5999755859375,649.5999755859375,560.0,562.7999877929688,705180,0.0,0.0
2021-04-06 00:00:00-04:00,562.0,649.3980102539062,544.2000122070312,621.7999877929688,794667,0.0,0.0
2021-04-07 00:00:00-04:00,610.0,616.4000244140625,561.4000244140625,570.5999755859375,465127,0.0,0.0
2021-04-08 00:00:00-04:00,580.2000122070312,596.0059814453125,565.0,571.5999755859375,350794,0.0,0.0
2021-04-09 00:00:00-04:00,571.2000122070312,585.2000122070312,547.5999755859375,553.0,274138,0.0,0.0
2021-04-12 00:00:00-04:00,549.2000122070312,550.5999755859375,503.3999938964844,513.0,372979,0.0,0.0
2021-04-13 00:00:00-04:00,500.0,518.1400146484375,488.20001220703125,496.6000061035156,300754,0.0,0.0
2021-04-14 00:00:00-04:00,500.6000061035156,516.0,465.79998779296875,468.3999938964844,309308,0.0,0.0
2021-04-15 00:00:00-04:00,474.20001220703125,481.3999938964844,441.20001220703125,477.79998779296875,365475,0.0,0.0
2021-04-16 00:00:00-04:00,472.0,472.0,444.6000061035156,445.3999938964844,294478,0.0,0.0
2021-04-19 00:00:00-04:00,449.3999938964844,450.6159973144531,418.0,432.3999938964844,365958,0.0,0.0
2021-04-20 00:00:00-04:00,422.20001220703125,435.29998779296875,394.20001220703125,404.0,536190,0.0,0.0
2021-04-21 00:00:00-04:00,400.0,430.0,380.79998779296875,427.79998779296875,649856,0.0,0.0
2021-04-22 00:00:00-04:00,451.20001220703125,465.0,425.8999938964844,441.3999938964844,633053,0.0,0.0
2021-04-23 00:00:00-04:00,456.0,491.0,450.0,487.6000061035156,440784,0.0,0.0
2021-04-26 00:00:00-04:00,503.20001220703125,529.7999877929688,490.20001220703125,528.5999755859375,401588,0.0,0.0
2021-04-27 00:00:00-04:00,542.0,542.0,491.3999938964844,503.0,475728,0.0,0.0
2021-04-28 00:00:00-04:00,482.79998779296875,534.7999877929688,476.79998779296875,526.5999755859375,457572,0.0,0.0
2021-04-29 00:00:00-04:00,535.4000244140625,536.4000244140625,490.6000061035156,499.6000061035156,394287,0.0,0.0
2021-04-30 00:00:00-04:00,487.3999938964844,522.4000244140625,485.0,506.3999938964844,284496,0.0,0.0
2021-05-03 00:00:00-04:00,504.20001220703125,509.20001220703125,468.0,471.6000061035156,290428,0.0,0.0
2021-05-04 00:00:00-04:00,461.20001220703125,469.6000061035156,433.6000061035156,462.3999938964844,314112,0.0,0.0
2021-05-05 00:00:00-04:00,462.6000061035156,477.0,459.3999938964844,462.3999938964844,104289,0.0,0.0
2021-05-06 00:00:00-04:00,453.0,463.79998779296875,439.0,450.0,183610,0.0,0.0
2021-05-07 00:00:00-04:00,457.6000061035156,468.79998779296875,448.0,452.6000061035156,150128,0.0,0.0
2021-05-10 00:00:00-04:00,457.6000061035156,457.6000061035156,424.20001220703125,426.79998779296875,194185,0.0,0.0
2021-05-11 00:00:00-04:00,400.6000061035156,446.5979919433594,400.0,443.6000061035156,254748,0.0,0.0
2021-05-12 00:00:00-04:00,429.6000061035156,442.3999938964844,414.0,418.79998779296875,170806,0.0,0.0
2021-05-13 00:00:00-04:00,423.79998779296875,440.0,391.20001220703125,404.20001220703125,244841,0.0,0.0
2021-05-14 00:00:00-04:00,418.0,441.0,408.0,440.20001220703125,164882,0.0,0.0
2021-05-17 00:00:00-04:00,430.20001220703125,461.6000061035156,428.20001220703125,461.6000061035156,126859,0.0,0.0
2021-05-18 00:00:00-04:00,464.6000061035156,482.20001220703125,452.79998779296875,475.0,208918,0.0,0.0
2021-05-19 00:00:00-04:00,447.3999938964844,478.5979919433594,445.0,476.0,138182,0.0,0.0
2021-05-20 00:00:00-04:00,472.6000061035156,490.79998779296875,471.6000061035156,486.79998779296875,124344,0.0,0.0
2021-05-21 00:00:00-04:00,487.0,497.79998779296875,468.20001220703125,473.6000061035156,163113,0.0,0.0
2021-05-24 00:00:00-04:00,474.0,481.29998779296875,461.0,468.0,117637,0.0,0.0
2021-05-25 00:00:00-04:00,467.3999938964844,473.20001220703125,455.3999938964844,460.20001220703125,113287,0.0,0.0
2021-05-26 00:00:00-04:00,462.20001220703125,509.3999938964844,460.3999938964844,501.0,284985,0.0,0.0
2021-05-27 00:00:00-04:00,500.0,506.6000061035156,486.0,506.6000061035156,161702,0.0,0.0
2021-05-28 00:00:00-04:00,504.0,516.7999877929688,482.0,487.0,178326,0.0,0.0
2021-06-01 00:00:00-04:00,495.3999938964844,523.4000244140625,485.0,519.2000122070312,213668,0.0,0.0
2021-06-02 00:00:00-04:00,514.7999877929688,547.5999755859375,501.0,546.0,306370,0.0,0.0
